Year,Month,State,Revenue(Thousand $),Consumption(Megawatthours),Customers(Count),Price(Cents/kWh),Precipitation,Temperature,nat_gas_to_elect_power,PS-Wtotl,DO-WFrTo,DO-WDelv ,IN-Wtotl,IR-WFrTo,IR-RecWW,IR-IrSpr,IR-IrMic,IR-IrSur,IC-WFrTo,IC-RecWW,IC-IrSpr,IC-IrMic,IC-IrSur,IG-WFrTo,IG-RecWW,IG-IrSpr,IG-IrMic,IG-IrSur,LI-WFrTo,AQ-WTotl,MI-Wtotl,PT-Wtotl,PT-RecWW,PT-PSDel,PT-Power,PO-WTotl,PO-RecWW,PO-PSDel,PO-Power,PC-WTotl,PC-RecWW,PC-PSDel,PC-Power
2015,10,NH,"130,938","856,031","721,967",15.3,4.05,45.2,3374,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2015,11,NH,"125,367","809,763","715,666",15.48,2.36,39.6,3762,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2015,12,NH,"135,275","860,293","722,258",15.72,5.43,35.2,2706,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,1,NH,"148,473","941,421","713,566",15.77,1.97,22.9,2196,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,2,NH,"148,153","931,861","718,835",15.9,4.72,25.6,1145,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,3,NH,"145,774","924,048","720,856",15.78,3.46,35.2,749,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,4,NH,"133,798","849,355","717,360",15.75,2.53,40.2,3555,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,5,NH,"120,928","780,302","723,443",15.5,2.43,54.8,2984,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,6,NH,"131,403","868,384","724,239",15.13,2.89,62.6,2827,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,7,NH,"151,132","989,976","725,901",15.27,3.46,68.5,3951,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,8,NH,"167,015","1,070,920","727,490",15.6,4.17,68.2,4468,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,9,NH,"156,903","1,005,169","726,151",15.61,2.11,60.5,3876,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,10,NH,"133,276","848,470","725,999",15.71,4.6,48,2362,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,11,NH,"128,445","806,056","723,944",15.94,3.04,37.9,3078,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2016,12,NH,"141,905","888,995","726,598",15.96,4.19,24.4,2175,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,1,NH,"161,515","1,014,339","727,762",15.92,2.82,25.7,1103,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,2,NH,"141,073","870,047","725,650",16.21,3.12,26.7,892,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,3,NH,"141,385","881,675","729,352",16.04,3.11,25.3,1463,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,4,NH,"138,463","866,799","726,402",15.97,4.48,45.8,3570,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,5,NH,"125,900","784,033","729,030",16.06,6.55,52.2,1593,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,6,NH,"140,968","878,001","729,466",16.06,5.24,62.6,2453,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,7,NH,"156,992","979,729","729,544",16.02,3.89,66.5,2922,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,8,NH,"157,533","980,507","730,143",16.07,3.66,64.1,3414,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,9,NH,"143,179","887,398","730,751",16.13,2.96,62.2,3290,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,10,NH,"136,188","829,948","730,130",16.41,7.83,53.9,1614,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,11,NH,"138,050","844,095","729,164",16.35,2.04,34.6,1849,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2017,12,NH,"163,026","970,691","730,713",16.79,3.47,19.6,1412,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,1,NH,"177,143","1,035,233","731,096",17.11,4.14,18.3,915,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,2,NH,"152,299","869,843","731,418",17.51,3.43,27,220,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,3,NH,"150,919","889,278","731,906",16.97,2.76,30.3,241,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,4,NH,"139,189","817,728","731,215",17.02,4.66,38,615,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,5,NH,"140,131","820,260","733,616",17.08,1.65,57.3,844,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,6,NH,"146,130","878,684","734,222",16.63,3.75,61.4,3006,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,7,NH,"176,094","1,053,489","734,866",16.72,4.96,69.9,4037,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,8,NH,"179,014","1,080,257","737,533",16.57,5.86,69.2,4009,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,9,NH,"160,163","938,348","733,581",17.07,4.8,61.1,2202,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,10,NH,"146,039","855,997","734,986",17.06,4.54,45,3201,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,11,NH,"146,757","852,576","733,789",17.21,7.75,31.2,1374,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2018,12,NH,"165,637","954,592","735,570",17.35,3.5,24.7,500,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,1,NH,"177,164","998,473","735,643",17.74,5.41,18,1247,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,2,NH,"157,659","886,552","735,790",17.78,2.93,21,603,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,3,NH,"155,831","892,068","736,136",17.47,1.73,27.4,1550,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,4,NH,"139,704","804,660","734,769",17.36,5.73,42.4,1875,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,5,NH,"136,251","800,274","738,154",17.03,4.54,51.3,267,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,6,NH,"141,216","838,324","739,397",16.85,5.3,61.6,2495,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,7,NH,"176,279","1,061,363","745,671",16.61,3.67,70,4219,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,8,NH,"168,560","1,002,128","740,389",16.82,4.03,65.7,3854,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,9,NH,"143,672","845,505","740,085",16.99,2.34,57.5,2254,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,10,NH,"137,465","807,202","739,144",17.03,5.83,47.9,3428,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,11,NH,"141,343","827,934","739,125",17.07,3.7,31.5,1653,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2019,12,NH,"162,393","947,174","740,064",17.15,5.04,24.7,1935,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,1,NH,"168,490","967,141","741,490",17.42,2.74,25.2,2003,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,2,NH,"150,059","880,744","741,621",17.04,3.35,24.2,1457,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,3,NH,"142,291","860,782","742,164",16.53,3.08,34.2,1289,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,4,NH,"130,404","779,749","742,708",16.72,4.79,39.6,1741,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,5,NH,"131,285","785,812","745,824",16.71,2.72,53.4,1148,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,6,NH,"146,863","892,823","746,237",16.45,2.47,64,2852,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,7,NH,"173,123","1,081,484","747,147",16.01,4.6,71.1,4366,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,8,NH,"167,437","1,018,648","747,443",16.44,2.66,66.5,3139,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,9,NH,"142,546","868,214","748,010",16.42,1.69,58.5,3017,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,10,NH,"133,425","804,404","747,929",16.59,5.65,47,2433,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,11,NH,"136,228","813,144","747,116",16.75,3.08,38.5,1634,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2020,12,NH,"156,511","940,584","748,091",16.64,4.97,28,774,95.52,29.74,79.72,12.62,5.2,0,6.46,0.84,0.25,1.27,0,1.54,0.84,0.25,3.93,0,4.92,0,0,0.84,17.16,6.13,768.23,2.82,0.53,18203.02,763.83,0.14,0.18,10868.61,4.4,2.68,0.35,7334.41
2011,1,NY,"1,924,102","12,424,996","8,021,683",15.49,2.01,18.6,29397,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2011,2,NY,"1,810,105","11,775,235","8,026,546",15.37,3.53,21.8,27122,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2011,3,NY,"1,739,674","11,530,654","8,028,062",15.09,4.51,21.8,32716,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2011,4,NY,"1,627,318","10,775,875","8,027,735",15.1,6.78,45,29690,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2011,5,NY,"1,673,250","10,689,332","8,026,417",15.65,6.17,58,32463,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2011,6,NY,"2,036,215","12,129,006","8,033,647",16.79,4.25,65.1,39657,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2011,7,NY,"2,442,852","14,203,370","8,026,546",17.2,2.55,71.4,57410,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2011,8,NY,"2,422,417","14,159,584","8,035,950",17.11,7.76,67.6,48539,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2011,9,NY,"2,131,232","12,805,244","8,036,926",16.64,7.12,62.6,37955,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2011,10,NY,"1,794,536","11,361,905","8,037,635",15.79,4.61,49.6,35001,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2011,11,NY,"1,599,564","10,724,396","8,033,897",14.92,2.98,43.1,30698,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2011,12,NY,"1,687,393","11,467,012","8,047,111",14.72,3.44,31.8,33370,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2012,1,NY,"1,741,880","11,897,042","8,022,328",14.64,3.29,26,33216,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2012,2,NY,"1,623,332","11,322,082","8,025,442",14.34,1.27,29.9,31880,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2012,3,NY,"1,585,988","11,053,953","8,030,480",14.35,1.97,29.9,31742,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2012,4,NY,"1,506,214","10,469,399","8,035,103",14.39,2.9,43.9,34351,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2012,5,NY,"1,572,528","10,702,536","8,030,941",14.69,4.12,60.5,41947,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2012,6,NY,"1,913,681","12,046,524","8,307,567",15.89,3.34,64.6,48943,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
2012,7,NY,"2,337,231","14,225,043","8,033,379",16.43,3.14,71.4,65796,2424.65,187.47,1414.69,320.29,53.52,0,84.91,15.58,1.07,27.69,0,43.2,15.58,1.07,25.83,0,41.71,0,0,25.7,60.43,41.2,7684.77,2.76,17.07,89411.65,7650.22,0,0,58797.11,34.55,2.76,17.07,30614.54
